"F1","F2","F3","F4","F5","B1","B2","F6","F7","L"
"50.00","840","551780","2","11","1","1","128","8","1"
"900.00","840","524995","2","15","1","1","129","6","1"
"52.95","840","551995","2","17","1","1","128","-7","1"
"75.00","840","551780","2","18","1","1","128","-7","1"
"211.80","840","551780","3","01","1","1","128","-7","1"
"211.80","840","551780","3","02","1","1","123","5","1"
"264.75","840","551780","3","02","1","1","123","5","1"
"52.95","840","551780","3","04","1","1","123","5","1"
"105.90","840","551780","3","04","1","1","123","5","1"
"211.80","840","551780","3","10","1","1","132","18","1"
"400.00","840","551780","3","18","1","1","131","-7","1"
"4.90","76","315447","3","19","1","1","69","35","1"
"105.90","840","551780","3","19","1","1","128","-7","1"
"25.00","840","727851","4","01","1","1","120","-8","1"
"26.48","840","727851","4","01","1","1","120","-8","1"
"25.00","840","551780","4","04","1","1","115","9","1"
"35.00","840","551780","4","04","1","1","115","9","1"
"105.90","840","551780","4","05","1","1","123","5","1"
"25.00","840","551780","4","07","1","1","132","17","1"
"25.00","840","107745","4","09","1","1","123","-28","1"
"317.70","840","551995","4","17","1","1","130","16","1"
"750.00","840","524995","4","17","1","1","132","4","1"
"211.80","840","552751","4","18","1","1","128","-7","1"
"105.90","840","365332","4","21","1","1","131","17","1"
"52.95","840","365332","5","00","1","1","131","17","1"
"794.25","840","551780","5","00","1","1","132","2","1"
"132.38","840","552751","5","00","1","1","119","-9","1"
"497.73","840","551780","5","00","1","1","120","2","1"
"52.95","840","365332","5","01","1","1","131","17","1"
"53.16","840","551780","5","02","1","1","130","-32","1"
"477.36","840","551780","5","02","1","1","128","-7","1"
"530.47","840","466045","5","03","1","1","120","3","1"
"25.00","840","415223","5","03","1","1","133","4","1"
"25.00","840","054336","5","04","1","1","115","9","1"
"25.00","840","054336","5","04","1","1","128","-7","1"
"50.00","840","054336","5","04","1","1","128","-7","1"
"50.00","840","054336","5","05","1","1","115","9","1"
"154.61","840","551780","5","06","1","1","132","2","1"
"26.48","840","551780","5","07","1","1","123","-27","1"
"100.00","840","052187","5","10","1","1","128","-7","1"
"100.00","840","052187","5","10","1","1","128","-7","1"
"100.00","840","052187","5","10","1","1","128","-7","1"
"100.00","840","052187","5","10","1","1","128","-7","1"
"100.00","840","432543","5","12","1","1","128","-7","1"
"105.90","840","432543","5","12","1","1","128","-7","1"
"264.75","840","432543","5","12","1","1","128","-7","1"
"296.52","840","551780","5","16","1","1","123","-9","1"
"52.95","840","992512","5","17","1","1","132","18","1"
"52.95","840","992512","5","19","1","1","132","18","1"
"52.95","840","992512","5","20","1","1","128","-7","1"
"105.90","840","365332","5","21","1","1","128","-7","1"
"52.95","840","365332","5","23","1","1","128","-7","1"
"105.90","840","053126","5","23","1","1","118","7","1"
"7.26","76","315447","6","00","1","1","66","43","1"
"52.95","840","551780","6","01","1","1","128","-7","1"
"21.18","840","227526","6","01","1","1","128","-7","1"
"211.80","840","551080","6","03","1","1","128","-7","1"
"25.00","840","415223","6","04","1","1","133","4","1"
"42.36","840","365332","6","04","1","1","131","17","1"
"53.16","840","415152","6","05","1","1","124","4","1"
"26.48","840","365332","6","06","1","1","131","17","1"
"50.00","840","241854","6","06","1","1","130","16","1"
"21.18","840","227526","6","08","1","1","115","9","1"
"264.75","840","551780","6","08","1","1","132","2","1"
"50.00","840","551780","6","08","1","1","121","-17","1"
"96.60","643","815117","6","13","0","0","","","1"
"52.95","840","551780","6","13","1","1","128","-7","1"
"105.90","840","053126","6","15","1","1","118","7","1"
"1059.00","840","241854","6","15","1","1","128","-7","1"
"12.01","76","300345","6","17","1","1","67","45","1"
"26.48","840","551780","6","18","1","1","118","8","1"
"132.38","840","551780","6","18","1","1","128","-7","1"
"2.40","76","315447","6","19","1","1","66","43","1"
"200.00","840","595645","6","20","1","1","116","9","1"
"211.80","840","551080","6","21","1","1","122","-7","1"
"100.00","840","241854","6","22","1","1","128","-7","1"
"52.95","840","551780","6","23","1","1","128","-7","1"
"52.95","840","053126","7","01","1","1","118","7","1"
"500.00","840","051223","7","02","1","1","128","-7","1"
"26.48","840","551780","7","03","1","1","128","-7","1"
"25.00","840","415223","7","03","1","1","133","4","1"
"20.00","840","107745","7","05","1","1","119","0","1"
"100.00","840","551780","7","06","0","0","110","-9","1"
"264.75","840","551780","7","08","1","1","132","2","1"
"264.75","840","551780","7","08","1","1","132","2","1"
"264.75","840","551780","7","08","1","1","132","2","1"
"200.00","840","243355","7","11","1","1","128","-7","1"
"423.60","840","243355","7","12","1","1","128","-7","1"
"200.00","840","243355","7","13","1","1","128","-7","1"
"264.75","840","243355","7","13","1","1","128","-7","1"
"105.90","840","551780","7","14","1","1","128","-7","1"
"105.90","840","053126","7","14","1","1","118","7","1"
"100.00","840","551780","7","16","1","1","129","8","1"
"850.00","840","524995","7","17","1","1","131","4","1"
"105.90","840","551080","7","17","1","1","118","8","1"
"211.80","840","466045","7","18","1","1","130","-22","1"
"211.80","840","551780","7","18","1","1","128","-7","1"
"52.95","840","551080","7","19","1","1","115","9","1"
"26.48","840","551780","7","19","1","1","128","-7","1"
"500.00","840","241854","7","20","1","1","128","-7","1"
"100.00","840","551080","7","20","1","1","120","-1","1"
"200.00","840","551780","7","22","1","1","115","9","1"
"52.95","840","053126","7","23","1","1","128","-7","1"
"529.50","840","241854","7","23","1","1","128","-7","1"
"317.70","840","551780","7","23","1","1","132","18","1"
"200.00","840","551780","1","00","1","1","133","11","1"
"300.00","840","551780","1","00","1","1","133","11","1"
"41.30","840","551780","1","03","1","1","132","18","1"
"26.48","840","551780","1","03","1","1","128","-7","1"
"20.00","840","552110","1","09","1","1","130","-15","1"
"31.77","840","552110","1","09","1","1","130","-15","1"
"105.90","840","551780","1","09","1","1","128","-7","1"
"105.90","840","551780","1","18","1","1","129","8","1"
"96.99","76","815350","1","21","1","1","86","29","1"
"21.18","840","365332","1","23","1","1","128","-7","1"
"26.48","840","227526","2","01","1","1","123","-28","1"
"21.18","840","365332","2","01","1","1","131","17","1"
"500.00","840","551780","2","01","1","1","133","12","1"
"52.95","840","663854","2","02","1","1","128","-7","1"
"52.95","840","663854","2","02","1","1","128","-7","1"
"21.18","840","365332","2","03","1","1","131","17","1"
"105.90","840","551780","2","03","1","1","128","-7","1"
"52.95","840","241854","2","03","1","1","128","-7","1"
"529.50","840","241854","2","03","1","1","128","-7","1"
"264.75","840","241854","2","04","1","1","128","-7","1"
"50.00","840","551780","2","04","1","1","128","-7","1"
"52.95","840","551780","2","05","1","1","128","-7","1"
"25.00","840","450995","2","08","1","1","128","-7","1"
"26.48","840","450995","2","09","1","1","128","-7","1"
"52.95","840","450995","2","09","1","1","128","-7","1"
"100.00","840","551780","2","19","1","1","124","10","1"
"2.40","76","054282","2","19","1","1","66","43","1"
"24.04","76","054282","2","22","1","1","66","43","1"
"12.02","643","815117","2","23","0","1","81","55","1"
"400.00","840","551780","2","23","1","1","128","-7","1"
"200.00","840","243355","2","23","1","1","132","18","1"
"96.71","643","815117","2","23","0","1","66","43","1"
"26.48","840","365332","3","01","1","1","131","17","1"
"210.00","840","621354","3","01","1","1","128","-7","1"
"105.90","840","621354","3","03","1","1","128","-7","1"
"21.18","840","551780","3","03","1","1","124","8","1"
"47.66","840","365332","3","04","1","1","131","17","1"
"42.36","840","551780","3","04","1","1","124","8","1"
"100.00","840","551780","3","04","1","1","128","-7","1"
"31.77","840","551780","3","05","1","1","124","8","1"
"500.00","840","241854","3","05","1","1","123","-7","1"
"26.48","840","551780","3","05","1","1","124","8","1"
"52.95","840","551780","3","08","1","1","129","8","1"
"100.00","840","552751","3","09","1","1","119","-6","1"
"96.56","76","815350","3","15","1","1","86","29","1"
"40.00","840","523854","3","17","1","1","126","10","1"
"60.22","76","815350","3","17","1","1","86","29","1"
"850.00","840","787547","3","18","1","1","128","-7","1"
"12.00","643","815117","3","19","0","1","81","55","1"
"24.00","76","054282","3","20","1","1","66","43","1"
"21.18","840","365332","3","23","1","1","131","17","1"
"21.18","840","365332","4","01","1","1","131","17","1"
"3.60","76","315447","4","01","1","1","66","43","1"
"2.40","76","315447","4","01","1","1","66","43","1"
"1000.00","840","524795","4","03","1","1","131","-1","1"
"500.00","840","243355","4","04","1","1","132","6","1"
"529.50","840","243355","4","05","1","1","132","6","1"
"52.95","840","551780","4","09","1","1","128","-7","1"
"21.18","840","551780","4","10","1","1","128","-7","1"
"21.18","840","551780","4","12","1","1","128","-7","1"
"52.95","840","551780","4","13","1","1","128","-7","1"
"1059.00","840","551780","4","18","1","1","128","-7","1"
"7.20","643","815117","4","23","0","1","81","55","1"
"211.80","840","551780","5","00","1","1","128","-7","1"
"250.00","840","241854","5","02","1","1","125","3","1"
"794.25","840","551780","5","02","1","1","128","-7","1"
"211.80","840","551780","5","02","1","1","128","-7","1"
"74.13","840","551780","5","03","1","1","131","2","1"
"264.75","840","551780","5","03","1","1","128","-7","1"
"36.13","276","215234","5","04","0","1","66","43","1"
"105.90","840","551780","5","04","1","1","128","-7","1"
"50.00","840","415223","5","04","1","1","133","4","1"
"25.00","840","415223","5","05","1","1","133","4","1"
"25.00","840","415223","5","05","1","1","133","4","1"
"154.61","840","551780","5","05","1","1","132","2","1"
"36.13","276","215234","5","05","0","1","66","43","1"
"105.90","840","551780","5","06","1","1","128","-7","1"
"12.04","76","477355","5","06","1","1","73","40","1"
"36.24","76","477355","5","06","1","1","73","40","1"
"24.20","76","477355","5","06","1","1","73","40","1"
"24.20","76","477355","5","06","1","1","73","40","1"
"264.75","840","551780","5","06","1","1","128","-7","1"
"264.75","840","551780","5","06","1","1","128","-7","1"
"43.47","276","215234","5","07","0","1","66","43","1"
"21.18","840","227526","5","08","1","1","115","9","1"
"105.90","840","551780","5","08","1","1","128","-7","1"
"50.00","840","551780","5","08","1","1","123","-5","1"
"201.21","840","551780","5","09","1","1","132","2","1"
"211.80","840","551780","5","09","1","1","131","15","1"
"105.90","840","551780","5","20","1","1","128","-7","1"
"50.00","840","415223","5","21","1","1","133","4","1"
"105.90","840","162895","5","23","1","1","128","-7","1"
"31.77","840","551780","6","00","1","1","128","-7","1"
"50.00","840","551780","6","00","1","1","128","-7","1"
"105.90","840","551780","6","01","1","1","128","-7","1"
"90.56","840","125853","6","02","1","1","123","8","1"
"30.00","840","551780","6","05","1","1","132","17","1"
"25.00","840","053780","6","05","1","1","127","-32","1"
"300.00","840","257531","6","06","1","1","128","-7","1"
"50.00","840","593095","6","07","1","1","128","-7","1"
"52.95","840","593095","6","07","1","1","128","-7","1"
"105.90","840","593095","6","08","1","1","128","-7","1"
"211.80","840","155995","6","08","1","1","128","-7","1"
"105.90","840","551780","6","08","1","1","128","-7","1"
"26.60","840","551780","6","09","1","1","123","-29","1"
"26.60","840","551780","6","10","1","1","123","-29","1"
"400.00","840","262195","6","15","1","1","130","16","1"
"106.58","840","125853","6","17","1","1","128","-7","1"
"105.90","840","551780","6","17","1","1","129","8","1"
"105.90","840","115378","6","20","1","1","118","8","1"
"106.58","840","125853","6","20","1","1","123","8","1"
"106.58","840","125853","7","01","1","1","123","8","1"
"500.00","840","051780","7","03","1","1","132","6","1"
"25.00","840","531354","7","03","1","1","132","18","1"
"1059.00","840","241854","7","03","1","1","128","-7","1"
"1059.00","840","241854","7","04","1","1","128","-7","1"
"25.00","840","531354","7","06","1","1","132","18","1"
"25.00","840","531354","7","06","1","1","132","18","1"
"794.25","840","241854","7","07","1","1","128","-7","1"
"105.90","840","243355","7","07","1","1","128","-7","1"
"360.06","840","262195","7","10","1","1","130","16","1"
"36.19","643","815117","7","14","0","0","","","1"
"106.58","840","125853","7","17","1","1","123","8","1"
"25.00","840","551780","7","17","1","1","124","5","1"
"211.80","840","551780","7","18","1","1","131","15","1"
"105.90","840","551780","7","18","1","1","131","15","1"
"100.00","840","241854","7","19","1","1","124","-28","1"
"132.38","840","262195","7","19","1","1","130","16","1"
"500.00","840","551780","7","19","1","1","128","-5","1"
"500.00","840","241854","7","19","1","1","130","7","1"
"529.50","840","241854","7","19","1","1","130","10","1"
"26.48","840","551780","7","20","1","1","128","-7","1"
"264.75","840","269295","7","20","1","1","128","-7","1"
"26.48","840","551780","7","20","1","1","128","-7","1"
"26.48","840","551780","7","21","1","1","128","-7","1"
"105.90","840","551780","7","21","1","1","128","-7","1"
"105.90","840","115378","7","22","1","1","118","8","1"
"211.80","840","115378","7","22","1","1","118","8","1"
"529.50","840","115378","7","22","1","1","118","8","1"
"52.95","840","551780","7","22","1","1","128","-7","1"
"105.90","840","115378","7","23","1","1","118","8","1"
"1059.00","840","243645","1","02","1","1","129","4","1"
"105.90","840","551780","1","02","1","1","124","11","1"
"105.90","840","551780","1","03","1","1","124","11","1"
"423.60","840","051780","1","03","1","1","132","6","1"
"63.54","840","051780","1","03","1","1","132","6","1"
"1059.00","840","243645","1","06","1","1","129","4","1"
"200.00","840","185352","1","21","1","1","128","-7","1"
"211.80","840","185352","1","21","1","1","128","-7","1"
"529.50","840","185352","1","21","1","1","128","-7","1"
"105.90","840","551780","1","22","1","1","128","-7","1"
"100.00","840","551780","2","01","1","1","131","16","1"
"1059.00","840","243645","2","02","1","1","129","4","1"
"25.00","840","551780","2","03","1","1","128","-7","1"
"25.00","840","551780","2","03","1","1","128","-7","1"
"50.00","840","551780","2","04","1","1","128","-7","1"
"25.00","840","551780","2","04","1","1","128","-7","1"
"211.80","840","621354","2","08","1","1","128","-7","1"
"100.00","840","551780","2","08","1","1","133","1","1"
"106.00","840","621354","2","08","1","1","128","-7","1"
"26.60","840","551080","3","19","1","1","128","-7","1"
"26.60","840","551080","3","19","1","1","128","-7","1"
"53.16","840","551080","3","19","1","1","128","-7","1"
"1000.00","840","524795","3","20","1","1","127","-33","1"
"53.16","840","551080","3","20","1","1","128","-7","1"
